name,height,reach,stance,dob,url
Jeremy Larsen,"5' 10""","70""",Orthodox,"May 18, 1984",http://ufcstats.com/fighter-details/c3bd649a9194e50c
Dustin Pague,"5' 9""","74""",Orthodox,"Aug 05, 1987",http://ufcstats.com/fighter-details/55f80a8aeffcdb33
Thiago Silva,"6' 2""","74""",Orthodox,"Nov 12, 1982",http://ufcstats.com/fighter-details/2924886ee9c4c527
Matt Hamill,"6' 1""","76""",Orthodox,"Oct 05, 1976",http://ufcstats.com/fighter-details/98b80a717b9bda17
Joey Beltran,"6' 1""","75""",Orthodox,"Dec 08, 1981",http://ufcstats.com/fighter-details/46baf0f57edfa4df
Rousimar Palhares,"5' 8""","71""",Orthodox,"Feb 26, 1980",http://ufcstats.com/fighter-details/8ddf9c51c5fdea75
David Mitchell,"6' 0""","76""",Orthodox,"Oct 24, 1979",http://ufcstats.com/fighter-details/8f3df4c579cfbb69
Iliarde Santos,"5' 5""","66""",Orthodox,"Sep 25, 1980",http://ufcstats.com/fighter-details/14aa21bc82cac57d
Mike Ricci,"6' 0""","77""",Southpaw,"Mar 18, 1986",http://ufcstats.com/fighter-details/3c921b1a30fdcbdd
Nandor Guelmino,"6' 3""","76""",,"Dec 20, 1975",http://ufcstats.com/fighter-details/1abfb658cd4f8533
Marcos Vinicius,"5' 9""","70""",Orthodox,"Dec 05, 1979",http://ufcstats.com/fighter-details/e363b21261814830
Joao Zeferino,"5' 11""","73""",Orthodox,"Jan 15, 1986",http://ufcstats.com/fighter-details/be4076c9e8d791e3
Keith Wisniewski,"6' 0""","75""",Orthodox,"Oct 25, 1981",http://ufcstats.com/fighter-details/cd12227edd3f134b
Yuri Villefort,"6' 0""","73""",Orthodox,"Mar 23, 1991",http://ufcstats.com/fighter-details/0fb1e2694a39a02f
Brandon Vera,"6' 3""","76""",Orthodox,"Oct 10, 1977",http://ufcstats.com/fighter-details/fa315e6c77eee106
Pascal Krauss,"6' 1""","72""",Orthodox,"Apr 19, 1987",http://ufcstats.com/fighter-details/a01e84abefd85ec0
Ryan Couture,"5' 10""","75""",Orthodox,"Aug 27, 1982",http://ufcstats.com/fighter-details/46fd223e3ced39b3
Jared Hamman,"6' 3""","75""",Orthodox,"Mar 07, 1982",http://ufcstats.com/fighter-details/23459ee7e373b98f
Martin Kampmann,"6' 0""","72""",Orthodox,"Apr 17, 1982",http://ufcstats.com/fighter-details/8b69839f3555a67b
Brian Melancon,"5' 8""","72""",Orthodox,"May 28, 1982",http://ufcstats.com/fighter-details/eee7dafac7d672b5
Papy Abedi,"5' 11""","74""",Southpaw,"Jun 30, 1978",http://ufcstats.com/fighter-details/c9f6385af6df66d7
James Head,"6' 1""","73""",Orthodox,"Feb 09, 1984",http://ufcstats.com/fighter-details/19a8cce18a1cef9e
Benny Alloway,"5' 11""","75""",Orthodox,"Feb 19, 1981",http://ufcstats.com/fighter-details/c4fe2e9a06ea5bcb
Mike Brown,"5' 6""","70""",Orthodox,"Sep 08, 1975",http://ufcstats.com/fighter-details/e0b74df14f52cd15
Vinny Magalhaes,"6' 3""","79""",Orthodox,"Jul 02, 1984",http://ufcstats.com/fighter-details/88a9bc81271ccd89
Sheila Gaff,"5' 5""","62""",Orthodox,"Dec 29, 1989",http://ufcstats.com/fighter-details/837d30395faca41e
Josh Clopton,"5' 6""","68""",Orthodox,"Jul 11, 1981",http://ufcstats.com/fighter-details/48e96d9cea6d4ab0
Ednaldo Oliveira,"6' 5""","79""",Orthodox,"Feb 19, 1984",http://ufcstats.com/fighter-details/acd9513399a8b09b
Bristol Marunde,"6' 1""","71""",Orthodox,"Apr 20, 1982",http://ufcstats.com/fighter-details/a17322f99ddfd8e9
Aaron Riley,"5' 8""","69""",Southpaw,"Dec 09, 1980",http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b
John Albert,"5' 8""","68""",,"Oct 13, 1986",http://ufcstats.com/fighter-details/7bd94b60d7521e4a
Roger Gracie,"6' 4""","79""",Orthodox,"Sep 26, 1981",http://ufcstats.com/fighter-details/a6bbd3df469c6bea
Dave Herman,"6' 4""","76""",Orthodox,"Oct 03, 1984",http://ufcstats.com/fighter-details/cbd6f1abf955e628
Sean Pierson,"6' 0""","76""",Southpaw,"Mar 10, 1976",http://ufcstats.com/fighter-details/0d506315895efffc
John Maguire,"5' 9""","69""",Southpaw,"May 19, 1983",http://ufcstats.com/fighter-details/1a7745388839e52b
Eddie Mendez,"5' 10""","76""",,"Jan 16, 1984",http://ufcstats.com/fighter-details/49e49b54e5901d0d
Karlos Vemola,"6' 0""","75""",Orthodox,"Jul 03, 1985",http://ufcstats.com/fighter-details/d23ccf4a6c221284
TJ Grant,"5' 10""","72""",Orthodox,"Feb 26, 1984",http://ufcstats.com/fighter-details/a26198ba5093147e
Nah-Shon Burrell,"5' 11""","73""",Orthodox,"Feb 05, 1990",http://ufcstats.com/fighter-details/2c64c035485906aa
Brian Bowles,"5' 7""","70""",Orthodox,"Jun 22, 1980",http://ufcstats.com/fighter-details/b26d3e3746fb4024
John Cholish,"5' 11""","72""",Orthodox,"Dec 17, 1983",http://ufcstats.com/fighter-details/03c9994c5b8958ec
Roger Hollett,"5' 11""","70""",Orthodox,"Oct 08, 1978",http://ufcstats.com/fighter-details/27d65e9d0fba61ea
Azamat Gashimov,"5' 6""","66""",Orthodox,"Apr 07, 1990",http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3
Alan Belcher,"6' 2""","73""",Orthodox,"Apr 24, 1984",http://ufcstats.com/fighter-details/4130a743d9d22163
Cheick Kongo,"6' 4""","82""",Orthodox,"May 17, 1975",http://ufcstats.com/fighter-details/1eacf73d6a0055dc
Leonard Garcia,"5' 10""","69""",Orthodox,"Jul 14, 1979",http://ufcstats.com/fighter-details/917e53fa0adea0d3
Clifford Starks,"6' 0""","77""",Orthodox,"Apr 25, 1981",http://ufcstats.com/fighter-details/5abf827d62f98fee
Gilbert Smith,"5' 9""","75""",Southpaw,"Oct 19, 1981",http://ufcstats.com/fighter-details/54ed8dc6f8c31207
Collin Hart,"6' 1""","76""",Orthodox,"Oct 12, 1989",http://ufcstats.com/fighter-details/16bf6a73bdd302cd
Jimmy Quinlan,"6' 0""","72""",Orthodox,"May 25, 1986",http://ufcstats.com/fighter-details/ddbe4fa2ea573393
Bart Palaszewski,"5' 9""","70""",Orthodox,"May 30, 1983",http://ufcstats.com/fighter-details/4304992c2acc187b
Justin Lawrence,"5' 8""","67""",Orthodox,"May 15, 1990",http://ufcstats.com/fighter-details/879f6cae48d25baa
Philip De Fries,"6' 5""","82""",Orthodox,"Apr 21, 1986",http://ufcstats.com/fighter-details/6ef65b6a152e49d5
Pablo Garza,"6' 1""","73""",Orthodox,"Sep 16, 1983",http://ufcstats.com/fighter-details/8e5bfd4e82352340
Adam Cella,"6' 2""","78""",,"Jun 26, 1985",http://ufcstats.com/fighter-details/b27b8881d7444114
Chris Spang,"6' 2""",--,Orthodox,"Nov 26, 1987",http://ufcstats.com/fighter-details/411d012af19ecb59
Besam Yousef,"5' 11""","71""",Orthodox,"Mar 25, 1985",http://ufcstats.com/fighter-details/98ec9f385cca47fc
Colin Fletcher,"6' 2""","78""",Orthodox,"Jan 08, 1983",http://ufcstats.com/fighter-details/7d09200f6a77b20e
Antonio Carvalho,"5' 9""","68""",Orthodox,"May 30, 1979",http://ufcstats.com/fighter-details/fef3d17e27e916e7
Issei Tamura,"5' 5""","63""",Orthodox,"Mar 12, 1984",http://ufcstats.com/fighter-details/57bf89d42364d39e
Reuben Duran,"5' 7""","69""",Orthodox,"Jul 02, 1983",http://ufcstats.com/fighter-details/4417980b3e798abf
Wanderlei Silva,"5' 11""","74""",Orthodox,"Jul 03, 1976",http://ufcstats.com/fighter-details/a1f6999fe57236e0
Brian Stann,"6' 1""","74""",Orthodox,"Sep 24, 1980",http://ufcstats.com/fighter-details/579fcdfcabd23a7b
Riki Fukuda,"6' 0""","73""",Southpaw,"Jan 06, 1981",http://ufcstats.com/fighter-details/7c35f869033901ae
Josh Neer,"5' 11""","72""",Orthodox,"Mar 24, 1983",http://ufcstats.com/fighter-details/d1a1314976c50bef
Lavar Johnson,"6' 4""","82""",Orthodox,"Jun 11, 1977",http://ufcstats.com/fighter-details/e6c5908910cc26e4
Anton Kuivanen,"5' 8""","72""",Orthodox,"May 01, 1984",http://ufcstats.com/fighter-details/706f8e2b34e8e18b
Matt Grice,"5' 8""","70""",Orthodox,"Jul 29, 1981",http://ufcstats.com/fighter-details/bfc2fc38a0e20211
Caros Fodor,"5' 9""","76""",Orthodox,"Jan 07, 1984",http://ufcstats.com/fighter-details/01d2ed8c502e3828
Brock Jardine,"5' 11""","73""",Orthodox,"Jul 10, 1985",http://ufcstats.com/fighter-details/64959f90b6dd9759
Jon Manley,"6' 1""","75""",Orthodox,"Jul 07, 1986",http://ufcstats.com/fighter-details/a0602dd050bebefc
Jorge Santiago,"6' 1""","74""",Orthodox,"Oct 09, 1980",http://ufcstats.com/fighter-details/f8dc544e7077d014
Che Mills,"6' 1""","76""",Orthodox,"Sep 29, 1982",http://ufcstats.com/fighter-details/6cadfd8f1d9e7685
Matthew Riddle,"6' 1""","74""",Southpaw,"Jan 14, 1986",http://ufcstats.com/fighter-details/d023ae89a2a4a41e
Terry Etim,"6' 1""","73""",Orthodox,"Jan 11, 1986",http://ufcstats.com/fighter-details/33011768c3c4dc9a
Paul Sass,"6' 0""","73""",Orthodox,"Aug 04, 1988",http://ufcstats.com/fighter-details/7b143a54451263d9
Josh Grispi,"5' 11""","74""",Orthodox,"Oct 14, 1988",http://ufcstats.com/fighter-details/60ba33c3f555a7a3
Motonobu Tezuka,"5' 7""","66""",Southpaw,"Aug 29, 1987",http://ufcstats.com/fighter-details/d34636a85f0f4c90
Ulysses Gomez,"5' 6""","66""",Orthodox,"May 25, 1983",http://ufcstats.com/fighter-details/1e35aa8955794580
Jon Fitch,"6' 0""","76""",Orthodox,"Feb 24, 1978",http://ufcstats.com/fighter-details/6f018c039b4d5d80
Jay Hieron,"6' 0""","75""",Orthodox,"Jul 29, 1976",http://ufcstats.com/fighter-details/5bb0a618ad03ac64
Jacob Volkmann,"5' 9""","71""",Southpaw,"Sep 05, 1980",http://ufcstats.com/fighter-details/6f81b6de2557739a
Mike Stumpf,"5' 10""","71""",,"Aug 01, 1986",http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5
Vladimir Matyushenko,"6' 0""","74""",Orthodox,"Jan 04, 1971",http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6
Mike Russow,"6' 1""","73""",Orthodox,"Sep 11, 1976",http://ufcstats.com/fighter-details/353de740bb6c7e75
Simeon Thoresen,"6' 1""","79""",Orthodox,"Mar 14, 1984",http://ufcstats.com/fighter-details/fea8acf9bfcf09ec
Milton Vieira,"6' 0""","72""",Orthodox,"Oct 04, 1978",http://ufcstats.com/fighter-details/7cf20446453f852b
Diego Nunes,"5' 6""","67""",Orthodox,"Nov 30, 1982",http://ufcstats.com/fighter-details/3a24769a4855040a
Pedro Nobre,"5' 5""",--,,"Feb 13, 1986",http://ufcstats.com/fighter-details/e983c62faf677ab2
Wagner Prado,"6' 0""","74""",Southpaw,"Dec 30, 1986",http://ufcstats.com/fighter-details/7f6ef4e1227600bc
CJ Keith,"6' 0""",--,Orthodox,"Aug 09, 1986",http://ufcstats.com/fighter-details/c0eecd851dbf3146
Byron Bloodworth,"5' 8""","69""",Orthodox,"Aug 16, 1983",http://ufcstats.com/fighter-details/ecdf14f4f8643d39
Shane del Rosario,"6' 4""","79""",Southpaw,"Sep 23, 1983",http://ufcstats.com/fighter-details/85980f5da429c0a6
Jonathan Brookins,"6' 0""","73""",Southpaw,"Aug 13, 1985",http://ufcstats.com/fighter-details/b0a6124751a56bc4
John Cofer,"5' 9""","73""",Southpaw,"Apr 29, 1984",http://ufcstats.com/fighter-details/8b260672a21d1fd6
Jared Papazian,"5' 8""","67""",Southpaw,"Feb 01, 1988",http://ufcstats.com/fighter-details/edad57b3dddf2168
Manuel Rodriguez,"5' 9""","68""",Orthodox,"Apr 25, 1985",http://ufcstats.com/fighter-details/5a6e4d2f0c76a242
Brendan Loughnane,"5' 9""","71""",Switch,"Dec 05, 1989",http://ufcstats.com/fighter-details/b788862dd1c11eac
Nick Penner,"6' 4""","77""",Southpaw,"Mar 26, 1980",http://ufcstats.com/fighter-details/879b8df81523d91b
Henry Martinez,"5' 7""","68""",Southpaw,"Aug 07, 1983",http://ufcstats.com/fighter-details/76729a829623e266
Marcus LeVesseur,"5' 9""","70""",Southpaw,"Jul 17, 1982",http://ufcstats.com/fighter-details/182f2b78582de3d8
Mark Hominick,"5' 8""","68""",Orthodox,"Jul 22, 1982",http://ufcstats.com/fighter-details/0a97691039c4bbfb
Chad Griggs,"6' 1""","73""",Orthodox,"May 15, 1978",http://ufcstats.com/fighter-details/fdf18227faa596dd
Rich Franklin,"6' 1""","75""",Southpaw,"Oct 05, 1974",http://ufcstats.com/fighter-details/d897897060f10a3a
Tiequan Zhang,"5' 8""","70""",Orthodox,"Jul 25, 1978",http://ufcstats.com/fighter-details/c23e3d4875340d8d
Jeff Hougland,"5' 7""","68""",Orthodox,"Aug 02, 1978",http://ufcstats.com/fighter-details/97a8f39186f489db
Yasuhiro Urushitani,"5' 5""",--,Southpaw,"Sep 08, 1976",http://ufcstats.com/fighter-details/c34e5849184b08c3
Tom DeBlass,"6' 0""","75""",Orthodox,"May 14, 1982",http://ufcstats.com/fighter-details/0bcfe2513cb3bc39
Stephan Bonnar,"6' 4""","78""",Orthodox,"Apr 04, 1977",http://ufcstats.com/fighter-details/c6a33ff198aaaeeb
Joey Gambino,"5' 7""",--,Orthodox,"Oct 26, 1988",http://ufcstats.com/fighter-details/10559c53de0b950e
Luiz Cane,"6' 2""","77""",Southpaw,"Apr 24, 1981",http://ufcstats.com/fighter-details/24b033b3daf1c9df
Aaron Simpson,"6' 0""","73""",Orthodox,"Jul 20, 1974",http://ufcstats.com/fighter-details/d5f820c11a121050
Carlo Prater,"5' 11""","72""",Switch,"Jun 25, 1981",http://ufcstats.com/fighter-details/4f853e98886283cf
Shane Roller,"5' 10""","72""",Orthodox,"Jul 14, 1979",http://ufcstats.com/fighter-details/75e0d3cc2262b732
Dan Hardy,"6' 0""","74""",Orthodox,"May 17, 1982",http://ufcstats.com/fighter-details/473ce3aa581251a2
Duane Ludwig,"5' 10""","70""",Orthodox,"Aug 04, 1978",http://ufcstats.com/fighter-details/84ac950d4c1722dd
DaMarques Johnson,"6' 1""","75""",Orthodox,"Jun 28, 1982",http://ufcstats.com/fighter-details/322a56923b396b4d
Jason Young,"5' 9""","73""",Orthodox,"Jun 28, 1986",http://ufcstats.com/fighter-details/f59e9e49ef85b469
Walel Watson,"5' 11""","69""",Orthodox,"Jul 16, 1984",http://ufcstats.com/fighter-details/92aafa8f4b26269b
Buddy Roberts,"6' 2""",--,Orthodox,"Oct 17, 1982",http://ufcstats.com/fighter-details/b2a2da86546ddb19
Tommy Hayden,"5' 9""","72""",Southpaw,"Mar 11, 1986",http://ufcstats.com/fighter-details/0871254cd790c250
Ken Stone,"5' 8""","71""",,"Oct 08, 1982",http://ufcstats.com/fighter-details/fbf0947399d14323
Eiji Mitsuoka,"5' 7""",--,Southpaw,"Jan 01, 1976",http://ufcstats.com/fighter-details/2b4faacc16d66898
Oli Thompson,"6' 1""","75""",Orthodox,"Jan 02, 1980",http://ufcstats.com/fighter-details/dcdd511ff757f15c
Michihiro Omigawa,"5' 6""","68""",Orthodox,"Dec 19, 1975",http://ufcstats.com/fighter-details/9f842be1a5337be6
Damacio Page,"5' 6""","66""",Orthodox,"Sep 30, 1982",http://ufcstats.com/fighter-details/c96e2ae6021144a1
Josh Ferguson,"5' 5""","66""",Orthodox,"May 13, 1988",http://ufcstats.com/fighter-details/b0f316c60f8d3b47
Dan Stittgen,"6' 1""",--,Orthodox,"Nov 17, 1980",http://ufcstats.com/fighter-details/cc3147b49c7d7d92
Forrest Griffin,"6' 3""","77""",Orthodox,"Mar 16, 1979",http://ufcstats.com/fighter-details/fcffee71cff5530e
Tito Ortiz,"6' 3""","74""",Orthodox,"Jan 23, 1975",http://ufcstats.com/fighter-details/2f732dd9210d301f
John Alessio,"5' 10""","72""",Orthodox,"Jul 05, 1979",http://ufcstats.com/fighter-details/7a15f3694c5cbc02
Yoislandy Izquierdo,"5' 11""",--,Southpaw,"Jan 09, 1984",http://ufcstats.com/fighter-details/afc2a7ce0c763bd5
Anistavio Medeiros,"5' 6""",--,Orthodox,"May 01, 1988",http://ufcstats.com/fighter-details/2937cb502dda0808
Delson Heleno,"5' 11""",--,Orthodox,"Nov 16, 1977",http://ufcstats.com/fighter-details/970beed85bc46b63
John Teixeira,"5' 7""",--,Orthodox,"Nov 18, 1986",http://ufcstats.com/fighter-details/86061eaba822bfea
Wagner Campos,"5' 6""",--,Southpaw,"Jul 31, 1981",http://ufcstats.com/fighter-details/db6d5f691aea3fd3
Spencer Fisher,"5' 7""","70""",Southpaw,"May 09, 1976",http://ufcstats.com/fighter-details/f34312c2ccfa0e00
Luis Ramos,"5' 8""",--,Orthodox,"Jan 18, 1981",http://ufcstats.com/fighter-details/7bc475b0fc2020ab
Ricardo Funch,"5' 10""","76""",Southpaw,"Aug 14, 1980",http://ufcstats.com/fighter-details/e9e1acc96536bb4f
Carlos Eduardo Rocha,"5' 10""","70""",Orthodox,"Jul 12, 1981",http://ufcstats.com/fighter-details/4f736494fc733095
Bernardo Magalhaes,"5' 9""","65""",Orthodox,"Apr 08, 1981",http://ufcstats.com/fighter-details/7a613f78dd7ee8f8
Jake Hecht,"6' 0""","76""",Orthodox,"Feb 09, 1984",http://ufcstats.com/fighter-details/e57fdbea1b828202
Pat Schilling,"5' 8""","69""",Orthodox,"Aug 28, 1988",http://ufcstats.com/fighter-details/de12bd65e2f46478
Chris Tickle,"5' 9""",--,,"Feb 01, 1982",http://ufcstats.com/fighter-details/1d1b85389a05df69
Chris Saunders,"5' 8""",--,,"Mar 11, 1986",http://ufcstats.com/fighter-details/b35a159f525764eb
Jason Miller,"6' 1""","72""",Orthodox,"Dec 24, 1980",http://ufcstats.com/fighter-details/b2f88c04c4dd43ce
Jorge Lopez,"5' 10""",--,Orthodox,"Nov 21, 1988",http://ufcstats.com/fighter-details/ee624ee2a18f2a43
Jason MacDonald,"6' 3""","80""",Orthodox,"Jun 03, 1975",http://ufcstats.com/fighter-details/2be6596a9db33bf5
Kamal Shalorus,"5' 8""","68""",Orthodox,"Aug 27, 1972",http://ufcstats.com/fighter-details/ece280745f8727b8
Jeff Curran,"5' 6""","69""",Orthodox,"Sep 02, 1977",http://ufcstats.com/fighter-details/a8ea84cbe1655f0a
Alex Soto,"5' 8""","71""",Southpaw,"Feb 15, 1984",http://ufcstats.com/fighter-details/d18dbcb0f8e2b55d
Nick Denis,"5' 7""",--,Orthodox,"Oct 11, 1983",http://ufcstats.com/fighter-details/e4aaaa34535e32b6
Mike Massenzio,"6' 2""","73""",Southpaw,"Nov 01, 1982",http://ufcstats.com/fighter-details/5b2d7906aa894274
Miguel Torres,"5' 9""","76""",Orthodox,"Jan 18, 1981",http://ufcstats.com/fighter-details/33b2f68ef95252e0
Eddie Yagin,"5' 7""",--,Orthodox,"Mar 23, 1979",http://ufcstats.com/fighter-details/cc84b68f862b466f
Eric Wisely,"5' 8""",--,Southpaw,"Jul 25, 1984",http://ufcstats.com/fighter-details/53f84637dfffab7a
Aaron Rosa,"6' 4""","78""",Orthodox,"May 28, 1983",http://ufcstats.com/fighter-details/11f8860028b68fcf
Mackens Semerzier,"5' 9""","72""",Orthodox,"Nov 03, 1980",http://ufcstats.com/fighter-details/51b1e2fd9872005b
Steve Cantwell,"6' 2""","75""",Orthodox,"Dec 08, 1986",http://ufcstats.com/fighter-details/f1f9e48a0d150757
Chris Cope,"6' 0""","72""",Orthodox,"Mar 05, 1983",http://ufcstats.com/fighter-details/8c8c92a12621d7e0
Jon Olav Einemo,"6' 6""",--,Orthodox,"Dec 10, 1975",http://ufcstats.com/fighter-details/0577808d22dfe79c
Dustin Jacoby,"6' 4""","78""",Orthodox,"Apr 04, 1988",http://ufcstats.com/fighter-details/e4277e87a789d687
Christian Morecraft,"6' 6""","81""",Orthodox,"Sep 08, 1986",http://ufcstats.com/fighter-details/80779d7441af1b52
Jorge Rivera,"6' 1""","73""",Orthodox,"Feb 28, 1972",http://ufcstats.com/fighter-details/cb46dface0e28a2c
Eric Schafer,"6' 3""","75""",Orthodox,"Sep 20, 1977",http://ufcstats.com/fighter-details/f59f1d3a2ff13edd
Daniel Roberts,"5' 10""","74""",Southpaw,"Aug 05, 1980",http://ufcstats.com/fighter-details/22edaf53ad59a967
Joseph Sandoval,"5' 7""",--,Southpaw,"May 11, 1986",http://ufcstats.com/fighter-details/696002b59f09d73b
Junior Assuncao,"5' 9""","72""",Orthodox,"Jun 24, 1981",http://ufcstats.com/fighter-details/d0d7160824278840
Claude Patrick,"5' 11""","75""",Orthodox,"Jun 14, 1980",http://ufcstats.com/fighter-details/56116a79e4deed06
Krzysztof Soszynski,"6' 1""","77""",Open Stance,"Aug 02, 1977",http://ufcstats.com/fighter-details/59583ff832fe9d68
Dennis Hallman,"5' 9""","72""",Orthodox,"Dec 02, 1975",http://ufcstats.com/fighter-details/8a8a84b743ae7699
Rich Attonito,"5' 10""","72""",Orthodox,"Jun 16, 1977",http://ufcstats.com/fighter-details/210935fd21670f6d
Stephen Bass,"5' 9""",--,,"Nov 14, 1982",http://ufcstats.com/fighter-details/1cecc8fe6748a532
Dustin Neace,"5' 9""",--,,"Sep 12, 1986",http://ufcstats.com/fighter-details/e503aa5c252a1b4d
Jason Brilz,"5' 11""","71""",Orthodox,"Jul 07, 1975",http://ufcstats.com/fighter-details/497ba5b12a4bfc47
Nick Pace,"5' 7""","68""",Orthodox,"Apr 17, 1987",http://ufcstats.com/fighter-details/8cb76103cd8a1562
Shamar Bailey,"5' 9""","75""",,"Sep 22, 1982",http://ufcstats.com/fighter-details/e2b8186b618b00c4
Clay Harvison,"6' 1""","74""",,"Sep 25, 1980",http://ufcstats.com/fighter-details/83a477a7dba1ca58
Cole Escovedo,"5' 7""","72""",Orthodox,"Aug 30, 1981",http://ufcstats.com/fighter-details/5df17b3620145578
Paul Bradley,"5' 9""",--,Orthodox,"Jun 13, 1983",http://ufcstats.com/fighter-details/c7011de4765d2497
Matt Lucas,"6' 1""",--,,--,http://ufcstats.com/fighter-details/668222c99c5c311d
Edward Faaloloto,--,"70""",,"Jul 15, 1984",http://ufcstats.com/fighter-details/6224e8d0a34264eb
Rob Broughton,"6' 2""","74""",,"Mar 03, 1983",http://ufcstats.com/fighter-details/a7d687e6ecb30981
Tyson Griffin,"5' 6""","68""",Orthodox,"Apr 20, 1984",http://ufcstats.com/fighter-details/20205040232ed0f3
Eliot Marshall,"6' 2""","77""",Orthodox,"Jul 07, 1980",http://ufcstats.com/fighter-details/a08d909a5be6f410
Danny Downes,"6' 0""","72""",Orthodox,"Apr 08, 1986",http://ufcstats.com/fighter-details/a66395395b5f1394
Kenny Florian,"5' 10""","74""",Southpaw,"May 26, 1976",http://ufcstats.com/fighter-details/cb139171ed1b69fe
Matt Hughes,"5' 9""","73""",Switch,"Oct 13, 1973",http://ufcstats.com/fighter-details/621a6c59f88a44fe
Ricardo Romero,"6' 0""","76""",Orthodox,"Apr 15, 1978",http://ufcstats.com/fighter-details/744e098e065cfdbe
Donny Walker,"5' 9""",--,,"Jan 04, 1980",http://ufcstats.com/fighter-details/e6147d5ab3685899
Mike Lullo,"5' 8""",--,Orthodox,"Jul 24, 1979",http://ufcstats.com/fighter-details/e26882820f9e8df5
Ian Loveland,"5' 8""",--,Orthodox,"Sep 07, 1983",http://ufcstats.com/fighter-details/eea0274e153256a0
Chris Lytle,"5' 11""","68""",Orthodox,"Aug 18, 1974",http://ufcstats.com/fighter-details/91acd6910b802a9e
TJ O'Brien,"6' 2""",--,Orthodox,"Jan 01, 1987",http://ufcstats.com/fighter-details/d25b93992f285953
Jason Reinhardt,"5' 6""",--,Orthodox,"Oct 31, 1969",http://ufcstats.com/fighter-details/02500fb9fd79a974
Andre Winner,"5' 11""","73""",Orthodox,"Nov 09, 1981",http://ufcstats.com/fighter-details/b45d6b73f4ca4467
Javier Vazquez,"5' 7""","69""",Southpaw,"Jul 16, 1977",http://ufcstats.com/fighter-details/be5cfd73617a5b1a
Joe Stevenson,"5' 7""","70""",Orthodox,"Jun 15, 1982",http://ufcstats.com/fighter-details/79899ecf62020f6d
Curt Warburton,"6' 0""","73""",Orthodox,--,http://ufcstats.com/fighter-details/2721bb808bb2523c
Shane Carwin,"6' 2""","80""",Orthodox,"Jan 04, 1975",http://ufcstats.com/fighter-details/68dd7b3783c19f9c
Jesse Bongfeldt,"6' 0""",--,Orthodox,"Aug 28, 1980",http://ufcstats.com/fighter-details/934de214814b8ff4
Tim Credeur,"6' 3""","75""",Orthodox,"Jul 09, 1977",http://ufcstats.com/fighter-details/89b8d1bf1ff09d1d
Chuck O'Neil,"6' 2""",--,,"Sep 22, 1985",http://ufcstats.com/fighter-details/56bc9ccb609df534
Ryan McGillivray,"5' 11""",--,,"Sep 27, 1986",http://ufcstats.com/fighter-details/1f9c371c93dfd3a9
